"","sum.water","sum.lulc.dst011","sum.lulc.dst040","sum.lulc.dst130","sum.lulc.dst140","sum.lulc.dst150","sum.lulc.dst160","sum.lulc.dst190","sum.lulc.dst200","sum.topo","sum.slope","sum.ntl","sum.pop20","mean.water","mean.lulc.dst011","mean.lulc.dst040","mean.lulc.dst130","mean.lulc.dst140","mean.lulc.dst150","mean.lulc.dst160","mean.lulc.dst190","mean.lulc.dst200","mean.topo","mean.slope","mean.ntl","mean.pop20"
"197",3468.53442382812,3444.4638671875,587729.375,474240,1569666.375,15880.365234375,14910.5703125,2031.43029785156,2581.8818359375,49395.4609375,4641.03564453125,384407.0625,307319.125,0.62992650270462,0.625555038452148,106.738548278809,86.1275405883789,285.06982421875,2.8840606212616,2.70793437957764,0.36893156170845,0.4689000248909,8.97079467773438,0.842866480350494,69.8128280639648,56.5437774658203
"198",1503230.875,973789.125,19570032,14601275,46447444,2268237.25,1611881.125,1772430,-926672.5625,16006529,225828.703125,267215.53125,111914.890625,8.76700973510742,5.67924690246582,114.134613037109,85.1562652587891,270.886688232422,13.2286128997803,9.40067100524902,10.3370094299316,-5.40445756912231,93.3518600463867,1.31705820560455,1.55843079090118,0.671773433685303
"199",2865588.5,2182460.25,10624929,9881378,49484840,1891099.625,2580862.25,2576811.75,-1321547.375,29933102,247668.21875,257493.078125,166338.125,18.130126953125,13.8080825805664,67.2222518920898,62.5179252624512,313.082794189453,11.9646902084351,16.3287086486816,16.3030834197998,-8.36122226715088,189.382034301758,1.56695783138275,1.62911820411682,1.05240178108215
"200",29.8838844299316,706.7197265625,30582.3046875,19691.294921875,73164.625,2677.10400390625,89.6536560058594,676.962646484375,32.6260261535645,953.538391113281,204.493759155273,255.734085083008,11.3854761123657,0.115043804049492,2.72065448760986,117.73250579834,75.8054504394531,281.661407470703,10.3060302734375,0.345139116048813,2.60609889030457,0.125600203871727,3.67083072662354,0.787238359451294,0.984497904777527,0.0438305959105492
"201",490.66552734375,1566.37133789062,188261.734375,141402.671875,480733.5625,3544.4404296875,671.216918945312,961.747314453125,670.206848144531,10626.080078125,1790.31896972656,50896.99609375,58271.90625,0.288797467947006,0.921939790248871,110.807685852051,83.2272338867188,282.951690673828,2.08619809150696,0.395066976547241,0.566068291664124,0.394472479820251,6.25433206558228,1.05375158786774,29.9571151733398,37.7285118103027
"202",27273.36328125,6864.14111328125,57326.578125,59413.53515625,790598.0625,26771.650390625,114405.140625,2476.56372070312,-2227.82470703125,366298.03125,1884.80163574219,56281.57421875,79819.9453125,11.9284219741821,3.00213694572449,25.0726528167725,25.9854164123535,345.780120849609,11.7089900970459,50.0368347167969,1.08316290378571,-0.97437310218811,160.206039428711,0.824346780776978,24.6156044006348,34.910472869873
"203",34815.10546875,7064.7841796875,61974.3359375,64689.33203125,1005641.0625,44922.87890625,146595.09375,5672.68310546875,-4633.2412109375,471250.71875,3370.16748046875,32707.23828125,84093.046875,12.0041790008545,2.43592357635498,21.3686275482178,22.3047523498535,346.743041992188,15.4893188476562,50.5456962585449,1.95592987537384,-1.59753239154816,162.486312866211,1.16202700138092,11.2773904800415,28.9951152801514
"204",78242.046875,-42543.75390625,966331,391357.75,11948321,572283.4375,1377135.625,57869.8671875,216506.5,435007.5625,16675.072265625,336665.84375,454017.59375,2.16553115844727,-1.17749762535095,26.7454643249512,10.8317384719849,330.697662353516,15.8392791748047,38.1154403686523,1.60168361663818,5.99232244491577,12.039849281311,0.461521536111832,9.31801319122314,12.6794281005859
"205",62874.046875,-21690.466796875,1204916.25,367152.09375,8318934,568740,834280,24352.28515625,403030.625,190678.4375,9445.23046875,304822.40625,417105.53125,2.41222476959229,-0.832176089286804,46.2277984619141,14.0861511230469,319.164093017578,21.8202705383301,32.0079727172852,0.934299349784851,15.4626665115356,7.31556606292725,0.362375557422638,11.6948118209839,16.0057334899902
"206",393788.28125,-194932.46875,12790590,954152.5,44000728,1918678.375,946953.6875,828130.6875,1776941.25,488477.71875,59543.453125,481828.34375,648450,2.51930952072144,-1.24710476398468,81.8293914794922,6.10430955886841,281.500152587891,12.2749843597412,6.05825424194336,5.29806900024414,11.368203163147,3.12509703636169,0.380936652421951,3.08255696296692,4.15856313705444
"207",38563.84765625,-9799.3623046875,439876.0625,213369.0625,3360733.25,185508.859375,319974.71875,10845.92578125,249119.203125,78127.90625,3669.92529296875,99904.59375,163672,3.79588627815247,-0.964563131332397,43.297534942627,21.00217628479,330.801055908203,18.2598628997803,31.4955005645752,1.06757760047913,24.5211048126221,7.69022464752197,0.361235201358795,9.83373069763184,16.1120204925537
